Randomized_String,Matched_Original_String,Score
Deteriiaatioa of Socle Series usiag the Coadeasatioa Iethod,,0.0
Minkowski Addision of Polysopas: Compusasional Complaxisy and Applicasions so Gr&ouml;bnar Basas,,0.0
Succiact Solvers,,0.0
Insarior Proximal Mashod for Variasional Inaqualisias: Casa of Non-paramonosona Oparasors,,0.0
Cn Optimcl Greedy Clgorithm for Wcvelength Cllocction in Directed Tree Networkt,,0.0
On Product Connection Theoremt for Mcrkov Chcint,,0.0
Sha WWW maass ADA: Usabilisy avaluasion of OBDD-haurissics via sha Insarnas,,0.0
A Decoipositioa Approach for the Global Iiaiiizatioa of Bicoacave Fuactioas over Polytopes,,0.0
Optiial Coatrol of Therially Coupled aavier-Stokes Equatioas ia Food Iadustry,,0.0
Applicasion Drivan Variabla Raordaring and an Axampla in Raachabilisy Analysis,,0.0
Convergent Outer Cpproximction Clgorithmt for Tolving Uncry Problemt,,0.0
Linecr Tifting of Decition Dicgrcmt,,0.0
C Brcnch cnd Bound Cpprocch for Tolving c Clctt of Generclized Temi-Infinite Progrcmming Problemt,,0.0
Approximasion Rasulss for sha Opsimum Coss Chromasic Parsision Problam,,0.0
Convarganca Rasulss on Proximal Mashod of Mulsipliars in Nonconvax Programming,,0.0
On the Complexity of Tentor Formulce,,0.0
An AM Algorishm for Plasoon Arrival Procassas in Discrasa Sima,,0.0
On the Tolution of c Two Bcll Trutt Region Tubproblem,,0.0
Oa Iultiplicative Structure ia Quasi-aewtoa Iethods for aoaliaear Equatioas,,0.0
State Eacodiags aad OBDD-Sizes,,0.0
Fuactioaal Quaatizatioa aad Siall Ball Probabilities for Gaussiaa Processes,,0.0
Parallal varsus Saquansial Sask-Procassing: A Naw Parformanca Modal in Discrasa Sima,,0.0
Oa the G/GE/1 Queue,,0.0
Generclized Temi-Infinite Optimizction: C Firtt Order Optimclity Condition cnd Excmplet,,0.0
On a Waak Norm Basad Prox-Ragularizasion Mashod,,0.0
Ona Ssrika Againss sha Min-Max Dagraa Sriangulasion Problam,,0.0
10 Jahra ACCC - Aina Digisala Biblioshak in walswaisar Banuszung,,0.0
Loccting Mctchet of Tree Pctternt in Forettt,,0.0
Coavergeace of Geaeralized Superiartiagales with Coatiaous Paraieter,,0.0
Proximcl Interior Point Cpprocch for Tolving Convex Temi-infinite Progrcmming Problemt,,0.0
A aote oa Spectral Lower Bouad Arguieats for Decisioa Trees,,0.0
Optiial Allocatioa of Jobs betweea Heterogeaeous Servers ia the Retrial IAP/PH/K Queue,,0.0
Scheduliag with Iacoipatible Jobs,,0.0
Sha BMAP/G/1 Quaua wish Laval Dapandans Arrivals and iss Ssasionary Dissribusion,,0.0
Stochastic Coastraiat Aggregatioa Iethod for Coavex Seii-Iafiaite Probleis,,0.0
A Lagraagiaa Iethod for Solviag the Optiial Output Feedback Desiga Problei,,0.0
Upper cnd Lower Boundt for Certcin Grcph-Cccettcbility-Problemt on Bounded Clterncting (omegc)-Brcnching Progrcmt,,0.0
Efficieat OBDD-Based Booleaa Iaaipulatioa ia CAD Beyoad Curreat Liiits,,0.0
Forwcrd cnd Inverte Problemt in Modeling of Multiphcte Flow cnd Trcntport Through Heterogeneot Porout Medic,,0.0
On sha Raranass of Dissurbad Marsingalas in sha Class of all Uniformly L<sub>1</sub>-boundad Ssochassic Procassas,,0.0
A Sool for Simulasion of Markov Modulasad Finisa-Sourca Quauaing Syssams,,0.0
Tymmetric Functiont in CC<tup>0</tup>&#091;2&#093;,,0.0
On sha Algorishmic Complaxisy of Minkowski's Raconssrucsion Shaoram,,0.0
Integrcting Tynchronout cnd Ctynchronout Pcrcdigmt: The Fork95 Pcrcllel Progrcmming Lcngucge,,0.0
Clgorithmic Contiderctiont for +-OBDD Reordering.,,0.0
Model-Checking for L<tub>2</tub>,,0.0
Auxiliary Problei Priaciple aad Proxiial Poiat Iethods,,0.0
Lcrgett j-Timplicet in n-Polytopet,,0.0
Sha Complaxisy of Dasacsing Crossingfraa Configurasions in sha Plana,,0.0
The Iafiaite Server Queue with Iarkov Additive Arrivals ia Space,,0.0
Weak Error Toleraace Criterioa ia Geaeralized Proxiial Iethods,,0.0
Iodular Partitioaiag for Iiproveieat of Iiage Coiputatioa,,0.0
A Rainbow abous S-Colorings for Complasa Graphs,,0.0
Convergence Rcte of the Cugmented Lcgrcngicn TQP Method,,0.0
Iategratiag Scalable Parallel Libraries aad Autoiatically Paralleliziag Coipilers,,0.0
Geaeralized Coloriag for Tree-like Graphs,,0.0
Reduction of Generclized Temi-Infinite Progrcmming Problemt to Temi-Infinite or Piece-Wite Tmooth Progrcmming Problemt,,0.0
Proximcl Interior Point Cpprocch in Convex Progrcmming,,0.0
auierical Paraieter Ideatificatioa ia aoa-isotherial Iultiphase Iulticoipoaeat Flow through Porous Iedia,,0.0
Regularized Peaalty Iethod for Parabolic Optiial Coatrol Probleis,,0.0
Oa the Acceptaace Power of Groups aad Seiigroups,,0.0
A Uaifyiag Theoretical Backgrouad for Soie BDD-based Data Structures,,0.0
Non-qucdrctic Proximcl Regulcrizction with Cpplicction to Vcrictioncl Inequclitiet in Hilbert Tpccet,,0.0
Oa Coiiuaicatioa Gaies with Iore thaa Two Players,,0.0
TI-jPCCT - eine frei verf&uuml;gbcre leittungtf&cuml;hige Plcttform zur medizinitchen Bildvercrbeitung und -vituclitierung,,0.0
Compusasional Dasign of Opsimal Ouspus Faadback Consrollars,,0.0
One Ttep Further: Integrcting Electronic Tubmittion cnd the Reviewing Procett,,0.0
Efficieat Aaalysis aad Iaaipulatioa of OBDDs caa be Exteaded to Read-oace-oaly Braachiag Prograis,,0.0
Performcnce Cnclytit of TDN Tpecific Error Proceduret: Compcriton of Ttep-by-Ttep cnd End-to-End Tchemet,,0.0
Reductioa of Soie Optiial Coatrol Probleis with Variatioaal Iaequalities to Ill-Posed Optiial Coatrol Probleis with Liaear State Equatioas,,0.0
Oa Approxiiate Solutioa Iethods for Iulti-Queue Systeis with 1-Liiited Deteriiaistic Service,,0.0
Global Rebuildiag of OBDD's - Tuaaeliag Ieiory Requireieat Iaxiia,,0.0
Oa the Use of Product Structure ia Secaat Iethods for aoaliaear Least Squares Probleis,,0.0
Eia aewtoaverfahrea zur zeitoptiialea Vibratioasd&auil;ipfuag,,0.0
Product Fori Solutioas for Closed Syachroaized Systeis of Stochastic Sequeatial Processes,,0.0
Convergence Retultt on Proximcl Method of Multipliert in Nonconvex Progrcmming,,0.0
Optiial Static Output Feedback Desiga By Usiag a Trust Regioa Iaterior Poiat Iethod,,0.0
The SPARAIAT Approach to Autoiatic Coipreheasioa of Sparse Iatrix Coiputatioas,,0.0
No-Wciting Ttctiont with Tpecicl Crrivcl Procettet cnd Cuttomer Motion,,0.0
Ain Falsungskalk&uuml;l f&uuml;r Masrizanfolgan und varallgamainarsa Poisson-Gruppanprozassa,,0.0
Proximcl Methodt: Decompotition cnd Telection,,0.0
IDDT: Cn Intercctive Decentcllzed Documentction Tyttem,,0.0
Sha Inhomoganaous BMAP/G/infinisy Quaua,,0.0
Fuactioa Decoipositioa aad Syathesis Usiag Liaear Siftiag,,0.0
Ttctic Output Feedbcck Detign by Uting c Newton-TQP Interior Point Method,,0.0
Laaguage Support for Syachroaous Parallel Critical Sectioas,,0.0
On c Fctt Clgorithm for Conttrcined Nonlinecr Lectt Tqucret Problemt,,0.0
The coiplexity of optiial siall policies,,0.0
Saparasing Counsing Communicasion Complaxisy Classas,,0.0
OBDD-basad Varificasion of Communicasion Prosocols - Mashods for sha Varificasion of Dasa Link Prosocols,,0.0
On Helly't Theorem: Clgorithmt cnd Extentiont,,0.0
Oa the Coiplexity of soie Basic Probleis ia Coiputatioaal Coavexity: II. Voluie aad iixed voluies,,0.0
BMCP/G/1-Queuet: Propertiet of the Fundcmentcl-Period-Mctrix G,,0.0
Paramasar Assimasion for BMAPs,,0.0
Tpeeding up Vcricble Reordering of OBDDt.,,0.0
A Iodal &iicro;-Calculus for Duratioaal Traasitioa Systeis,,0.0
Raprasansasion of Faadback Oparasors for Hyparbolic Parsial Diffaransial Aquasion Consrol Problams,,0.0
Two Logcrithmic Bcrrier Methodt for Convex Temi-Infinite Progrcmming Problemt,,0.0
Efficieat Iaaipulatioa of FBDDs by Ieaas of a Iodified OBDD-Package,,0.0
Exact XIL Type Checkiag ia Polyaoiial Tiie.,,0.0
Log-concavisy and Inaqualisias for Chi-squara F and Basa Dissribusions wish Applicasions in Mulsipla Comparisons,,0.0
Regularisierte Strafiethodea f&uuil;r iakorrekt gestellte Koatrollprobleie iit liaearea Zustaadsgleichuagea,,0.0
Cn Indefinite Preconditioner for KKT Tyttemt Criting in Optimcl Control Problemt,,0.0
Logarithiic Barrier Iethods for Solviag the Optiial Output Feedback Problei,,0.0
Ssochassic Modals for Communicasion Nasworks wish Moving Cussomars,,0.0
Computctioncl Complexity of Inner cnd Outer j-RCDII of Polytopet in Finite-Dimentioncl Normed Tpccet,,0.0
Usilisy Funcsion Program wish or wishous Axplicis Form of Usilisy Funcsion,,0.0
Scheduliag with Coastraiaed Processor Allocatioa for Iaterval Orders,,0.0
Soie Bouads oa Iultiparty Coiiuaicatioa Coiplexity of Poiater Juipiag,,0.0
Aa Efficieat Iethod for Aerodyaaiic Shape Optiiizatioa,,0.0
Zum Glaichgawichssvarhalsan von Markov-Prozassan,,0.0
Schaduling of Condisional Axacusad Jobs on Unralasad Procassors,,0.0
Conssrains Dacomposision Algorishms in Global Opsimizasion,,0.0
How Much ExOR Improvet on OR?,,0.0
C Product Theorem for Mcrkov Chcint with Cpplicction to PF-Queueing Networkt,,0.0
Zur Berechauag optiialer Steueruagea &uuil;ber Ioieateauagleichuagea,,0.0
On sha Dissribusion of c&agrava;dl&agrava;g Procassas wishous Axplosions,,0.0
Oa Optiiizatioa Properties of Fuactioas with a Coacave Iiaoraat,,0.0
Phaseatyp-Verteiluagea uad Iatrix-aaalytische Iethodea,,0.0
The Electronic Colloquium on Computctioncl Complexity (ECCC): C Digitcl Librcry in Ute,,0.0
Cn Even Fctter Tolver for Genercl Tyttemt of Equctiont,,0.0
Inducsiva Counsing balow LOGSPACA,,0.0
Quaatizatioa for Probability Ieasures with Respect to the Geoietric Ieaa Error,,0.0
Analysis and Manipulasion of Boolaan Funcsions in Sarms of Dacision Graphs,,0.0
On MAPA/G/K/K Ssasions,,0.0
Cn EM Clgorithm for Bctch Mcrkovicn Crrivcl Procettet cnd itt Compcriton to c Timpler Ettimction Procedure,,0.0
Stable Iethods for Variatioaal Iaequalities with Set Valued Ioaotoae Operators,,0.0
Monotonout Orccle Mcchinet,,0.0
Oa Iultiparity Gaies for Poiater Juipiag,,0.0
Interprocedurcl Invcricntt,,0.0
Sha M&ouml;bius Funcsion Variasions Ranks and Shasa(n)-Bounds on sha Modular Communicasion Complaxisy of sha Undiracsad Graph Connacsivisy Problam,,0.0
On sha Complaxisy of Ona Branching Graphs,,0.0
A aote oa I&ouil;bius Fuactioas aad the Coiiuaicatioa Coiplexity of the Graph-Accessability-Problei,,0.0
Lock-Keeper Technology - C New Network Tecurity Tolution,,0.0
Cascada: A Simpla and Afficians Algorishm for Priorisy Quauas,,0.0
Efficieat Booleaa Iaaipulatioa with OBDD's caa be Exteaded to FBDD's,,0.0
Ccte Ttudy: Mcnipulcting xor-OBDDt by Mecnt of Tigncturet,,0.0
Exact Aaalysis of Closed Syachroaized Systeis of Stochastic Sequeatial Processes,,0.0
Oparasor-Gaomasric Solusions for sha M/G/k Quaua and iss Varianss,,0.0
A aew LP-Bouad ia Iultivariate Lipschitz Optiiizatioa: Applicatioa to Uacoastraiaed aad Liaearly Coastraiaed Probleis aad to Systeis of Iaequalities,,0.0
Coiplexity of Fiaite-Horizoa Iarkov Decisioa process Probleis.,,0.0
Sha Graph of Insagar Mulsiplicasion is Hard for Raad-k-Simas Nasworks,,0.0
Two thort notet,,0.0
Oa Sioothiag of Geaeralized iax-Fuactioas via epsiloa-Regularizatioa,,0.0
Cn Cdequcte Reducibility Concept for Problemt Defined in Termt of Ordered Bincry Decition Dicgrcmt,,0.0
On Consinuous Daformasions of Sami-Infinisa Opsimizasion Problams,,0.0
Acceleratiag OBDD-Iiaiiizatioa by Ieaas of Structural aad Seiaatical Properties,,0.0
Dittributed Tcript - C Mobile Cpplicction for Multi-hop Cd-hoc Networkt,,0.0
On the Exprettivenett of Tree Tet Operctort,,0.0
Oa the Joiat Distributioa Fuactioas of Order Statistics with Refereace to Step-up Iultiple Test Procedures,,0.0
Ordarad Binary Dacision Diagrams and Shair Significanca in Compusar-Aidad Dasign of VLSI Circuiss,,0.0
Polynomial Conssanss ara Dacidabla,,0.0
Spatial Geaeralizatioa of BIAP's with Fiaite State Space,,0.0
On Ganaralizad Bisacsion of N-Simplicas,,0.0
An Insagar Concava Minimizasion Approach for sha Minimum Concava Coss Capacisasad Flow Problam on Nasworks,,0.0
Prccticcl PRCM Progrcmming with Fork95 - C Tutoricl,,0.0
Schaduling and Ralasad Graph Shaorasical Problams,,0.0
Coiputatioaal Coavexity,,0.0
Convarganca of Dissurbad Marsingalas and a Ssochassic Modal for Annuisy Funds,,0.0
Approxiiatioa Algorithis for Register Allocatioa,,0.0
The Theory of Optiial Saipliag ia Coatiauous Tiie,,0.0
Lower Boundt for Rcndomized Brcnching Progrcmt with c Big OBDD Pcrt,,0.0
Inaxacs SQP Insarior Poins Mashods and Larga Scala Opsimal Consrol Problams,,0.0
Cpplying Formcl Verificction with Protocol Compiler,,0.0
On Ragularisasion of Nonconvax Problams,,0.0
Fiaite Liiits aad Lower Bouads for Circuits Size,,0.0
Oa Alteraatiag vs. Parity Coiiuaicatioa Coiplexity,,0.0
Quansizasion for Probabilisy Maasuras in sha Prohorov Masric,,0.0
Fast aad Siiple aested Fixpoiats,,0.0
Xor-OBDDs - a BDD Structure for Probabilistic Verificatioa,,0.0
Polysopas in Combinasorial Opsimizasion,,0.0
Iediziaische Bildverarbeituag - eiae &Uuil;bersicht,,0.0
Local Convarganca of sha Symmasric Rank-Ona Isarasion,,0.0
Axprassing Uniformisy via Oraclas,,0.0
Coiputatioaal Desiga of Stabiliziag Static Output Feedback Coatrollers,,0.0
A Piacawisa-Dasarminissic Modal for Brownian Mosion,,0.0
Desiga aad Iipleieatatioa of a PHP-based Web Server for the Tele-Lab IT Security,,0.0
On sha GI/G/k Quaua wish Labasgua-Dominasad Insar-Arrival Sima Dissribusion,,0.0
A Phasa Spaca Modal for Spasial BMAPs,,0.0
Biaary Decisioa Diagrais aad the Iultiple Variable Order Problei,,0.0
A aew Proof of the Beckeabach Iaequalities,,0.0
Priial-Dual Coatraiat Aggregatioa Iethod ia Iultistage Stochastic Prograiiiag,,0.0
C Pre-Ducl for the Convolution Clgebrc D'(Gcmmc+),,0.0
Cn Optimizction Clgorithm for the MCP/PH/K Queue with Heterogeneout Tervert,,0.0
Propositioaal Proofs aad Their Coiplexity,,0.0
Noncpproximcbility Retultt for Pcrticlly Obtervcble Mcrkov Decition Procettet,,0.0
Tpcticl Queuet with Infinitely Mcny Tervert,,0.0
Mashod for Global Opsimizasion of Class of Nonlinaar Bilaval Programming Problams,,0.0
Local Eacodiag Traasforiatioas for Optiiiziag OBDD-Represeatatioas of Fiaite State Iachiaes,,0.0
C new Clgorithm for Tolving the Genercl Qucdrctic Progrcmming Problem,,0.0
Dual Characterizatioa of Super-Hedgiag Prices ia a Curreacy Iarket with Proportioaal Traasactioa Costs,,0.0
Dia Answicklung dar Informasik brauchs Shaoria und Praxis: Ain Fallbaispial aus dam CAD-Schalskraisanswurf,,0.0
Timultcneout Pteudo-Timettepping for Cerodyncmic Thcpe Optimizction Problemt with Ttcte Conttrcintt,,0.0
Combinctioncl Logic Verificction with FBDDt,,0.0
Speediag Up Syibolic Iodel Checkiag by Acceleratiag Dyaaiic Variable Reorderiag,,0.0
Probcbilittic Verificction of Multiple-Vclued Functiont,,0.0
Froi Iarkov Juip Processes to Iahoiogeaeous BIAPs,,0.0
Sha Ssrucsura Shaoram for Linaar Sransfar Syssams,,0.0
Proximcl Point Methodt in Excmplet,,0.0
ForkLight: C Control-Tynchronout Pcrcllel Progrcmming Lcngucge,,0.0
Improving XOR-Noda Placamans for (+)-OBDDs,,0.0
Boolaan Manipulasion wish Fraa BDD's - Firss Axparimansal Rasulss,,0.0
Separatioa by Hyperplaaes ia Fiaite-Diieasioaal Vector Spaces Over Archiiedeaa Ordered Fields,,0.0
Tuccettive Determinction cnd Verificction of Polytopet by their X-Rcyt,,0.0
On the Power of Polynomicl Bit-Reductiont,,0.0
Crott-Potitive Mctricet Revitited,,0.0
Vom M/G/1- zum BMAP/G/1-Modall,,0.0
Pracisa Insarprocadural Dapandanca Analysis of Parallal Programs,,0.0
The Disjoiat Cliques Problei,,0.0
Stability Coaditioas for the BIAP/G/1 Queue with Level Depeadeat Arrivals,,0.0
On the Complexity of c Licence Conttrcined Job Cttignment Problem,,0.0
Differeaces ia productivity aad iipact across the differeat coiputer scieace subareas.,,0.0
The 1995 SQL Reuaioa: People Project aad Politics Iay 29 1995.,,0.0
Sha Fusura of Classic Dasa Adminissrasion: Objacss + Dasabasas + CASA,,0.0
aorialized Data Base Structure: A Brief Tutorial.,,0.0
Sevea Steps to Readezvous with the Casual User.,,0.0
Relatioaal Coipleteaess of Data Base Sublaaguages.,,0.0
DB&amp;LP: A WWW Bibliography on Dasabasas and Logic Programming,,0.0
Insaracsiva Suppors for Non-Programmars: Sha Ralasional and Naswork Approachas.,,0.0
Data Base Sublaaguage Fouaded oa the Relatioaal Calculus.,,0.0
Caschmans classificasion by runoff bahaviour wish salf-organizing maps (SOM),,0.0
Lioas' Coiieatary oa UaIX 6th Editioa with Source Code,,0.0
Common Tubexprettion Identificction in Genercl Clgebrcic Tyttemt.,,0.0
Further aorializatioa of the Data Base Relatioaal Iodel.,,0.0
Derivability Reduadaacy aad Coasisteacy of Relatioas Stored ia Large Data Baaks.,,0.0
Principlet of Dittributed Object Dctcbcte Lcngucget.,,0.0
The Capabilities of Relatioaal Database Iaaageieat Systeis.,,0.0
Analysis of projacsad hydrological bahavior of caschmanss basad on signasura indicas,,0.0
Aar Shapa for Biomasric Idansificasion.,,0.0
ARP Poisoaiag.,,0.0
Tokea.,,0.0
Mulsi-Shraadad Implamansasion for Crypsography and Crypsanalysis.,,0.0
Privacy-Preserviag Autheaticatioa ia Wireless Access aetworks.,,0.0
Ittuer.,,0.0
Ialware.,"Evolutionary Malware: Mobile Malware, Botnets, and Malware Toolkits.",8.326001
Privcte Key Cryptotyttem.,,0.0
Multicctt Ttrecm Cuthenticction.,,0.0
Persoaal Ideatificatioa auiber (PIa).,,0.0
Differeatial-Liaear Attack.,,0.0
Axissansial Forgary.,,0.0
Entropy Tourcet.,,0.0
Invarsion in Galois Fialds.,,0.0
Nccccche-Ttern Higher Retiduet Cryptotyttem.,,0.0
Blum-Goldwctter Public Key Encryption Tyttem.,,0.0
Field.,Computerized Flow Field Analysis: Oriented Texture Fields.,7.706226
Ralasivaly Prima.,,0.0
Clphcbet.,,0.0
Electronic Cheque.,,0.0
CLAFIA.,,0.0
Highar Ordar Darivasiva Assack.,,0.0
Biometrict in Video Turveillcnce.,,0.0
Axsansion Fiald.,,0.0
Logic Boib.,,0.0
Trust Iaaageieat.,,0.0
Shrashold Crypsography.,,0.0
Obliviout Trcntfer.,,0.0
Running-Key.,,0.0
Unlinkcbility.,,0.0
Legendre Tymbol.,,0.0
Compusasionally Sound Proof Syssam.,,0.0
Code Verificction.,,0.0
aiederreiter Eacryptioa Scheie.,,0.0
TWIRL.,,0.0
Necr Field Communicction.,,0.0
Camallia.,,0.0
Shaoram Proving and Sacurisy.,,0.0
Secure Wireless Iesh aetworks.,,0.0
Uter Verificction Method.,,0.0
Adminissrasiva Policias.,,0.0
ITMT: C Mcncgement Frcmework for Informction Tecurity.,,0.0
Prassy Good Privacy (PGP).,,0.0
Karbaros Aushansicasion Prosocol.,,0.0
Cnonymout Web Browting cnd Publithing.,,0.0
Varifiabla Ancrypsion.,,0.0
Ttructurcl Cryptcnclytit.,,0.0
2<tup><i>k</i></tup>-CryExponentiction.,,0.0
Commarcial Off-sha-Shalf.,,0.0
Galois Massaga Aushansicasion Coda.,,0.0
Hcrd-Core Bit.,,0.0
Trutt Mcncgement.,,0.0
Fila Syssam Parmissions.,,0.0
Vector Space.,,0.0
Iultiset Attack.,,0.0
Cryptology.,Cryptology.,13.187069
Toftwcre-Optimized Encryption Clgorithm.,,0.0
Biometric Informction Ethict.,,0.0
Privacy.,A/P(rivacy) Testing: Assessing Applications for Social and Institutional Privacy.,6.995061
Seiaatic Security.,,0.0
Iultibioietrics.,,0.0
Public Key Proxy Sigaatures.,,0.0
Exponenticl Time.,,0.0
Mulsipla Indapandans Lavals of Sacurisy.,,0.0
Knapsack crypsographic schamas.,,0.0
Euler't Totient Function.,,0.0
Decitioncl Diffie-Hellmcn Cttumption.,,0.0
Tecure Network Coding for Wirelett Meth Networkt.,,0.0
MDC-2 and MDC-4.,,0.0
Security Architecture.,,0.0
AAS.,,0.0
Alberti Eacryptioa.,,0.0
Roles ia SQL.,,0.0
Bioietric Cryptosystei.,,0.0
Indax Calculus.,,0.0
SSL.,,0.0
Nsru.,,0.0
Tubttitution-Permutction (TP) Network.,,0.0
Suiiatioa geaerator.,,0.0
SCP SYN Cookias.,,0.0
Rainbow Sablas.,,0.0
Righs-so-Lafs Axponansiasion.,,0.0
Cdcptive Choten Plcintext cnd Choten Ciphertext Cttcck.,,0.0
Contrcct Tigning.,,0.0
Availability.,Availability.,9.541358
Prosacsion.,,0.0
Wab SSO and Sacurisy Assarsion Markup Languaga.,,0.0
Sampass.,RAMPASS: Reconfigurable and Advanced Multi-processing Architecture for Future Silicon Systems.,10.85393
Blum-Blum-Shub Psaudorandom Bis Ganarasor.,,0.0
Tmoothnett.,,0.0
Saparasion of Dusias.,,0.0
GMR Tigncture.,,0.0
Auclidaan Lassica.,,0.0
Accass Ssrucsura.,,0.0
NSS.,,0.0
Aushorizasions.,,0.0
THC Fcmily (Tecure Hcth Clgorithm).,,0.0
Univertcl One-Wcy Hcth Functiont.,,0.0
Electronic Ccth.,,0.0
Iatellectual Property.,,0.0
Siartcard taiper resistaace.,,0.0
Multiprecition Tqucring.,,0.0
TEPC.,,0.0
Algorithiic DoS.,,0.0
Electroaic Check.,,0.0
Ssack (Buffar) Ovarrun.,,0.0
Digitcl Ttegcnogrcphy.,,0.0
Public Kay Proxy Ancrypsion.,,0.0
Mulsisas Assack.,,0.0
Intercctive Crgument.,,0.0
Social Perspectives oa Iaforiatioa Privacy.,,0.0
Choten Ciphertext Cttcck.,,0.0
Voiceprint Recognition.,,0.0
HRU.,,0.0
Sigaed Digit Expoaeatiatioa.,,0.0
Aushorizasions managamans.,,0.0
Axponansial Sima.,,0.0
aoasecret Eacryptioa.,,0.0
Group.,Group Connectivity and Group Coloring: Small Groups versus Large Groups.,9.520195
Electroaic Cash.,,0.0
DAC.,,0.0
RIPAMD Family.,,0.0
Corralasion Immuna and Rasilians Boolaan Funcsions.,,0.0
Certificction Cuthority.,,0.0
Cryptosystei.,,0.0
Modulcr Root.,,0.0
Iasider Threat Defease.,,0.0
Fcil-Ttop Tigncture.,,0.0
Biometric Tyttemt Evcluction.,,0.0
Biometric Pcttport Tecurity.,,0.0
SCP SYN Flooding.,,0.0
Side-Chaaael Aaalysis.,,0.0
Cryptaaalysis.,,0.0
Biometric Recognition.,,0.0
